Date,Open,High,Low,Close,Volume,Symbol
2016-01-04,0.789631724357605,0.7947544287064437,0.7815817271467573,0.7876802345560503,358076000,NVDA
2016-01-05,0.8023163676261902,0.8157330454368352,0.7928027265328053,0.8045118366845855,490272000,NVDA
2016-01-06,0.7691410779953003,0.792803175148573,0.7601152750344419,0.7891440579806988,449344000,NVDA
2016-01-07,0.7386484146118164,0.7549923304208797,0.7288907913028684,0.7498695680057386,645304000,NVDA
2016-01-08,0.722792387008667,0.7488938695864183,0.7213287405135319,0.7481620463388509,398472000,NVDA
2016-01-11,0.7240118980407715,0.7291346596727409,0.7110831203785791,0.7235240547536952,409372000,NVDA
2016-01-12,0.7362090349197388,0.7469424041286526,0.7310863301789036,0.7369408581912411,469356000,NVDA
2016-01-13,0.7137664556503296,0.7466982604389202,0.7130346325963908,0.7418194206927733,481672000,NVDA
2016-01-14,0.6993741989135742,0.7074241962624483,0.6786393431580674,0.6991302190644388,600236000,NVDA
2016-01-15,0.6613194346427917,0.6793709721748539,0.6498543042803302,0.6713209771272257,841452000,NVDA
2016-01-19,0.666686475276947,0.6940076887811784,0.6640031033808417,0.6749803963965446,457140000,NVDA
2016-01-20,0.6703452467918396,0.6788831441615125,0.6452195142943465,0.6540013333101145,481180000,NVDA
2016-01-21,0.6781516671180725,0.6886410593284812,0.6637592357801192,0.6776638235769403,481456000,NVDA
2016-01-22,0.6940075159072876,0.6986423769735913,0.689616576530891,0.6910802229896899,257996000,NVDA
2016-01-25,0.6932756304740906,0.70181352861124,0.6918119841466166,0.6937635319698061,270728000,NVDA
2016-01-26,0.7001059055328369,0.7030331982006495,0.6876650280139799,0.6947392798547448,227944000,NVDA
2016-01-27,0.6918122172355652,0.7013258634098598,0.6786395121694294,0.6991303931789398,231700000,NVDA
2016-01-28,0.6842501759529114,0.6998622742872639,0.6708334898707805,0.6974228821050308,276776000,NVDA
2016-01-29,0.7144984602928162,0.7159621068918168,0.6874212308500379,0.6901045441750835,310504000,NVDA
2016-02-01,0.7147423624992371,0.7184014204394484,0.7076681101459038,0.7137666175924925,289884000,NVDA
2016-02-02,0.6844937801361084,0.7110831600335855,0.6796149980352687,0.7074241025377909,341908000,NVDA
2016-02-03,0.6879088878631592,0.6940073943198266,0.6720528757632263,0.6898604355195467,326772000,NVDA
2016-02-04,0.688153088092804,0.7037651835462854,0.6813227563471214,0.6888848532687151,348140000,NVDA
2016-02-05,0.6447318196296692,0.6910803205139863,0.6427803295156646,0.6835182236226103,600428000,NVDA
2016-02-08,0.6152151823043823,0.6381454523059521,0.6061893808070516,0.6349742373279029,608852000,NVDA
2016-02-09,0.6218013167381287,0.6476588709654009,0.6049695026951499,0.607896794932073,425372000,NVDA
2016-02-10,0.6203379034996033,0.6437560757073683,0.6169227667142323,0.625704588562105,335800000,NVDA
2016-02-11,0.6171664595603943,0.623508887329504,0.6044816040221747,0.6044816040221747,340144000,NVDA
2016-02-12,0.627656102180481,0.6288758271693179,0.6037500274684116,0.6269242788191165,340816000,NVDA
2016-02-16,0.6583922505378723,0.6593680534961289,0.6347301629137333,0.6366816525109046,485352000,NVDA
2016-02-17,0.6747364401817322,0.6810788706526518,0.6640030694649346,0.6666864412239788,771468000,NVDA
2016-02-18,0.7327938675880432,0.7557241934242286,0.7293787312378707,0.730110554478576,1068660000,NVDA
2016-02-19,0.7425510883331299,0.7491374944400654,0.7232798876520248,0.7288904911181648,525628000,NVDA
2016-02-22,0.7688966989517212,0.7774345958050355,0.7518209634047567,0.7532846095121436,449668000,NVDA
2016-02-23,0.7708486318588257,0.7781668078947385,0.7591395153055492,0.7627986324033523,369380000,NVDA
2016-02-24,0.7762151956558228,0.7774349206415057,0.7464545922894855,0.7676773533947968,336852000,NVDA
2016-02-25,0.777922511100769,0.7818255483619878,0.7640179881124088,0.7791422356897554,349616000,NVDA
2016-02-26,0.772800087928772,0.7835334006734542,0.7649940105728081,0.7815819104143086,361964000,NVDA
2016-02-29,0.7677809596061707,0.7839396116928631,0.7672913388590419,0.7739016859178575,323344000,NVDA
2016-03-01,0.8018119931221008,0.8018119931221008,0.7685153356275483,0.7697395040577666,348700000,NVDA
2016-03-02,0.8064639568328857,0.8094019153715979,0.7959363498979453,0.7974053291673013,233812000,NVDA
2016-03-03,0.7993637919425964,0.8089120381125532,0.7885913188524584,0.8054844595709497,302004000,NVDA
2016-03-04,0.796915590763092,0.8062190274772515,0.7907948641675747,0.8054845379509264,175304000,NVDA
2016-03-07,0.7917740941047668,0.7978948201593572,0.7814913000165458,0.7925085835661805,239968000,NVDA
2016-03-08,0.7773293852806091,0.7883466710029708,0.7748811060502601,0.7836949229538331,274940000,NVDA
2016-03-09,0.7768394947052002,0.785408439850123,0.7668015124862838,0.784184329845803,222788000,NVDA
2016-03-10,0.7756156325340271,0.7858984291390329,0.7599466563891102,0.781491491291923,286084000,NVDA
2016-03-11,0.7888360619544983,0.7890809306662838,0.7778188378142036,0.7871222728298205,277400000,NVDA
2016-03-14,0.7907947301864624,0.7939774981374361,0.7814912366769808,0.7851636836863986,190312000,NVDA
2016-03-15,0.7868773937225342,0.7917739503284246,0.7729222132329027,0.7866325834037073,226216000,NVDA
2016-03-16,0.8103809356689453,0.8130740828569022,0.7773291470048513,0.7810015939104454,363644000,NVDA
2016-03-17,0.8035258054733276,0.8113602618414364,0.7925085227688838,0.8074430628431646,353680000,NVDA
2016-03-18,0.8277638554573059,0.8385362704182295,0.8079327564732461,0.8130741827728908,545512000,NVDA
2016-03-21,0.8302121758460999,0.8304569862249715,0.8116052445056626,0.8204190602323511,337780000,NVDA
2016-03-22,0.8287431597709656,0.8346190172021505,0.818460365487714,0.8275190495597721,242012000,NVDA
2016-03-23,0.8429431915283203,0.849063859180244,0.8287431398418953,0.8324155871303051,429008000,NVDA
2016-03-24,0.8441673517227173,0.8456363307251107,0.8326604468232567,0.8353535360799295,244956000,NVDA
2016-03-28,0.852736234664917,0.8564086232725278,0.8417189520989558,0.8426982518362143,265388000,NVDA
2016-03-29,0.8664466142654419,0.8684052137584142,0.8471051961931888,0.8490637956861612,261812000,NVDA
2016-03-30,0.8755053877830505,0.8875019722370363,0.8691398507922999,0.8696295299345019,376700000,NVDA
2016-03-31,0.8723224401473999,0.8813810646310433,0.8654672837937982,0.8794224652076037,379884000,NVDA
2016-04-01,0.8850536942481995,0.885543373390943,0.8603260357853593,0.8669363831687357,348292000,NVDA
2016-04-04,0.8764848113059998,0.8970504042336357,0.8730572319419215,0.8923986560271961,393940000,NVDA
2016-04-05,0.875260591506958,0.883339918068292,0.8652226067168176,0.868650244024335,339568000,NVDA
2016-04-06,0.8764848113059998,0.8769744905172608,0.8478399491794294,0.8642434147403038,453376000,NVDA
2016-04-07,0.8674259185791016,0.8786880116519021,0.8637535299175513,0.8708534968956325,378104000,NVDA
2016-04-08,0.8730570077896118,0.8801570334863001,0.8644880032078751,0.8745259866746602,255936000,NVDA
2016-04-11,0.8784433007240295,0.8928881634031282,0.875505342765036,0.8781984319797321,387524000,NVDA
2016-04-12,0.8774638175964355,0.882605184579288,0.8603258109104743,0.8813810162281938,292764000,NVDA
2016-04-13,0.8994985222816467,0.8997433326575953,0.8813812119152826,0.8813812119152826,350716000,NVDA
2016-04-14,0.9019468426704407,0.9058641007237834,0.8933778370305299,0.897050284696656,416564000,NVDA
2016-04-15,0.9090466499328613,0.917125974477595,0.8987638573200472,0.9017018147441545,436972000,NVDA
2016-04-18,0.9051294922828674,0.9073329605930714,0.896315677413619,0.9073329605930714,307320000,NVDA
2016-04-19,0.8889708518981934,0.9102708706999084,0.8833398050645531,0.9085570814511791,309152000,NVDA
2016-04-20,0.8923985362052917,0.8977847733196239,0.8865226783170228,0.8875019782364717,200172000,NVDA
2016-04-21,0.8914192318916321,0.896805468979413,0.8875019738615709,0.8926433421920152,178280000,NVDA
2016-04-22,0.8879917860031128,0.9004779931206953,0.8850538274476422,0.89435732395891,223540000,NVDA
2016-04-25,0.8923985362052917,0.8972950941741118,0.8857881887845422,0.8882364677689523,191972000,NVDA
2016-04-26,0.8931329250335693,0.9080674660146457,0.8892156674258842,0.8977846720909184,214536000,NVDA
2016-04-27,0.9134535193443298,0.9139431983677235,0.8892155459317744,0.8909293349563114,352396000,NVDA
2016-04-28,0.8862777948379517,0.9132089215907278,0.8840743846486827,0.9078226845658577,381224000,NVDA
2016-04-29,0.8698743581771851,0.8845640322859039,0.860326052495045,0.8826054324200384,321904000,NVDA
2016-05-02,0.8813812732696533,0.8867675105164748,0.8740364361357569,0.8781985046744739,256076000,NVDA
2016-05-03,0.8708535432815552,0.8750156112264014,0.8632638968376084,0.8713432223692418,224024000,NVDA
2016-05-04,0.8510222434997559,0.8610601655738986,0.8422084312136924,0.8603256763524308,525764000,NVDA
2016-05-05,0.8561638593673706,0.8662018427405094,0.8497983231725917,0.8581225173196851,246884000,NVDA
2016-05-06,0.8649778366088867,0.8671813053295668,0.8529812514028443,0.8546950409506248,183240000,NVDA
2016-05-09,0.8637537360191345,0.8708537046913499,0.8566537089753398,0.8671813151535253,333336000,NVDA
2016-05-10,0.8804017305374146,0.8818707092334085,0.8608155035816581,0.8691396383635425,269676000,NVDA
2016-05-11,0.8828501105308533,0.8926432251360069,0.8781983635819351,0.8830949792560793,328176000,NVDA
2016-05-12,0.8708535432815552,0.8931329202688458,0.855184571305975,0.8892156626820586,670540000,NVDA
2016-05-13,1.0033055543899536,1.0037951750944034,0.9548296023554116,0.9594812909055188,2110256000,NVDA
2016-05-16,1.0329294204711914,1.047864015225442,0.9925328050357216,0.9957155722137617,973032000,NVDA
2016-05-17,1.0351333618164062,1.0424781402552155,1.0150573928144877,1.028278087398863,628392000,NVDA
2016-05-18,1.0615742206573486,1.0735708573375602,1.028277573704972,1.028277573704972,541072000,NVDA
2016-05-19,1.0662263631820679,1.0738160677831678,1.0559436279752616,1.0574124900821193,398880000,NVDA
2016-05-20,1.0853230953216553,1.0897300323744508,1.071123042646968,1.0728368320436417,391084000,NVDA
2016-05-23,1.0870368480682373,1.0941368157946278,1.0804265010834893,1.0899748060043792,413636000,NVDA
2016-05-24,1.1134241819381714,1.116860778561761,1.0874050219561966,1.0903506093213837,415788000,NVDA
2016-05-25,1.1087603569030762,1.1215243724186659,1.0999235957234814,1.1168606627945572,458076000,NVDA
2016-05-26,1.1205425262451172,1.1286428316894819,1.1075329483207221,1.1107239812850562,309964000,NVDA
2016-05-27,1.126679539680481,1.128397779796396,1.1180882220545765,1.121770265485534,277416000,NVDA
2016-05-31,1.146807074546814,1.1492617691952145,1.1308519104710595,1.131588365684093,412524000,NVDA
2016-06-01,1.1490164995193481,1.1600622759938828,1.1379706059985124,1.1414070853967633,387132000,NVDA
2016-06-02,1.1571167707443237,1.166935316454854,1.1438616286934402,1.1551529679651797,329208000,NVDA
2016-06-03,1.140916109085083,1.147298175879218,1.1207881243013058,1.1458254992771602,461076000,NVDA
2016-06-06,1.1350253820419312,1.152698793922232,1.1291342057330513,1.1438620294589124,322512000,NVDA
2016-06-07,1.1372339725494385,1.1482798643401753,1.1367430804398049,1.1418977987298067,193400000,NVDA
2016-06-08,1.1335523128509521,1.1416526197865438,1.1242246583078321,1.137479684739471,234616000,NVDA
2016-06-09,1.1630079746246338,1.1647262144883708,1.1271702665566186,1.1296249618169927,472168000,NVDA
2016-06-10,1.1340428590774536,1.1595711197030505,1.1325700658070326,1.1492616838563783,400024000,NVDA
2016-06-13,1.1485252380371094,1.1708624662661389,1.135270215541814,1.135270215541814,475588000,NVDA
2016-06-14,1.150734543800354,1.1561347080739333,1.1330611405775806,1.1458252716299326,298344000,NVDA
2016-06-15,1.162516713142395,1.1725807030114301,1.1475434513582494,1.1603075817467916,301036000,NVDA
2016-06-16,1.1671806573867798,1.1691443429427135,1.1426342953218904,1.1539256335763683,246456000,NVDA
2016-06-17,1.146807074546814,1.1688988581972866,1.1421432483518794,1.1686534121417032,471000000,NVDA
2016-06-20,1.1674259901046753,1.1823992519535553,1.1644804035336191,1.165216858699521,293768000,NVDA
2016-06-21,1.1603078842163086,1.1755265960064882,1.1585895274041167,1.172335562577513,212508000,NVDA
2016-06-22,1.1593260765075684,1.1703719713508085,1.1573623904800916,1.1627625563172315,202620000,NVDA
2016-06-23,1.1902542114257812,1.1914815587755452,1.1696352207256324,1.1703716759540048,297880000,NVDA
2016-06-24,1.1225062608718872,1.16251689770772,1.1119513772494927,1.141407013416637,1017684000,NVDA
2016-06-27,1.1104785203933716,1.1217698586513336,1.094032346610848,1.113178544141256,449088000,NVDA
2016-06-28,1.126679539680481,1.1328160446394178,1.1112152615909165,1.131588813875428,381920000,NVDA
2016-06-29,1.1450891494750977,1.1539259121797745,1.133552362371477,1.1364979499397025,318932000,NVDA
2016-06-30,1.1539256572723389,1.1610440614511335,1.1377250462722022,1.1470525821160011,430940000,NVDA
2016-07-01,1.1453344821929932,1.1625169966087756,1.1414071105217705,1.1475437311735717,218488000,NVDA
2016-07-05,1.1622716188430786,1.1642353047941403,1.1298703909884766,1.1389524824045025,371084000,NVDA
2016-07-06,1.169635534286499,1.1765086110599692,1.1482801996792342,1.154171374900404,273104000,NVDA
2016-07-07,1.2000728845596313,1.2042458191768897,1.1720900408588275,1.177490205910899,395400000,NVDA
