Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-06 00:00:00-05:00,136.06007743230046,138.98142624455608,135.6230889673093,136.80393981933594,37348000,0,0
2022-01-07 00:00:00-05:00,137.1992096234285,137.50014307479,134.836507719824,136.0784454345703,29760000,0,0
2022-01-10 00:00:00-05:00,134.15274434444186,137.8686166309049,132.25235351586585,137.71963500976562,44408000,0,0
2022-01-11 00:00:00-05:00,137.0616634231231,139.25553153130753,135.75616876669966,138.77880859375,28730000,0,0
2022-01-12 00:00:00-05:00,140.18313478333724,141.6311554318166,139.73076471910252,140.4617156982422,26108000,0,0
2022-01-13 00:00:00-05:00,140.57045524554243,141.87149457613452,137.46090562744897,137.6376953,31436000,0,0
2022-01-14 00:00:00-05:00,136.14001576725417,139.77793411889562,136.06007700509608,138.5250701904297,29662000,0,0
2022-01-18 00:00:00-05:00,135.24222628592668,136.19217162710595,134.5107751926396,135.06643676757812,34872000,0,0
2022-01-19 00:00:00-05:00,135.58832360539645,137.01449172836578,134.09065764793374,134.1909637451172,28648000,0,0
2022-01-20 00:00:00-05:00,135.31669707569674,136.6832786039826,132.05369536697646,132.39434814453125,29908000,0,0
2022-01-21 00:00:00-05:00,131.68526524961257,133.94169047418686,129.19543397045766,129.4586181640625,55652000,0,0
2022-01-24 00:00:00-05:00,125.11505844265665,130.30427370622866,123.64718576692493,129.9080047607422,76622000,0,0
2022-01-25 00:00:00-05:00,127.85814979874316,128.51263232248894,125.63398820188476,126.06550598144531,46960000,0,0
2022-01-26 00:00:00-05:00,130.2208611272421,132.0889733339284,126.27109790890478,128.3477783203125,49130000,0,0
2022-01-27 00:00:00-05:00,130.40457051733026,131.74382882791292,128.0493095569631,128.12132263183594,31950000,0,0
2022-01-28 00:00:00-05:00,128.7708642548901,132.4430469854513,127.6049098676887,132.4375762939453,34362000,0,0
2022-01-31 00:00:00-05:00,133.24301799963737,134.54504250233154,131.3038928647385,134.37669372558594,39986000,0,0
2022-02-01 00:00:00-05:00,136.65198091536402,136.84912277440554,133.44808094636574,136.70114135742188,68644000,0,0
2022-02-02 00:00:00-05:00,150.21394368764516,150.5084062493658,144.52568349621032,146.9862060546875,123200000,0,0
2022-02-03 00:00:00-05:00,144.70744115071966,148.64974827603828,141.68825627852442,142.10984802246094,71518000,0,0
2022-02-04 00:00:00-05:00,142.46192913434274,143.88262665253944,139.5524914323561,142.31146240234375,57998000,0,0
2022-02-07 00:00:00-05:00,143.26190864808652,143.26190864808652,137.94854930203064,138.24749755859375,54974000,0,0
2022-02-08 00:00:00-05:00,138.0741915730561,139.04101874272152,136.07547995948318,138.4441375732422,54284000,0,0
2022-02-09 00:00:00-05:00,139.99791170532907,141.54822358083172,139.22672618566713,140.62210083007812,40144000,0,0
2022-02-10 00:00:00-05:00,138.74654529321856,140.51533620817344,137.0120030221674,137.6704559326172,39330000,0,0
2022-02-11 00:00:00-05:00,137.6506167768868,138.20329295411477,132.486223876279,133.36268615722656,39958000,0,0
2022-02-14 00:00:00-05:00,132.34373146379744,135.36638715070688,132.34373146379744,134.59768676757812,34302000,0,0
2022-02-15 00:00:00-05:00,136.62817626062764,137.16250068888525,134.89116345210377,135.6727752685547,26680000,0,0
2022-02-16 00:00:00-05:00,135.7104796838737,137.1401181080741,133.99977506378778,136.7945098876953,25022000,0,0
2022-02-17 00:00:00-05:00,135.30974142598828,136.17427722960795,131.57103210398424,131.63111877441406,38950000,0,0
2022-02-18 00:00:00-05:00,132.55277323596871,133.15165480974724,129.3046828967441,129.5097656,45620000,0,0
2022-02-22 00:00:00-05:00,128.94860848642685,131.27506117312328,127.3451658551134,128.92428588867188,44990000,0,0
2022-02-23 00:00:00-05:00,130.74671431755922,131.1464535799861,126.65394073500266,126.71402740478516,32786000,0,0
2022-02-24 00:00:00-05:00,124.09759400552933,132.08897834726324,124.09759400552933,131.78208923339844,54456000,0,0
2022-02-25 00:00:00-05:00,132.63719764584428,134.34491711381497,130.84902416146156,133.53848266601562,36406000,0,0
2022-02-28 00:00:00-05:00,132.13864070917086,134.8216284091714,131.68427023720545,134.13189697265625,38864000,0,0
2022-03-01 00:00:00-05:00,133.95459346241825,135.3221600936974,132.30597577184693,133.1431884765625,26496000,0,0
2022-03-02 00:00:00-05:00,133.7058202345684,134.3359650140929,132.1599788001748,133.6497039794922,23520000,0,0
2022-03-03 00:00:00-05:00,135.07836293743384,135.50492534336644,132.11430886250247,132.98233032226562,24604000,0,0
2022-03-04 00:00:00-05:00,132.01694707381773,132.93461363828908,129.44467715412816,131.0029297,30430000,0,0
2022-03-07 00:00:00-05:00,130.5873302458659,130.8326323863865,125.42989327908792,125.51282501220703,45112000,0,0
2022-03-08 00:00:00-05:00,125.38520198061914,130.350952554109,124.81364360467389,126.23384857177734,40428000,0,0
2022-03-09 00:00:00-05:00,130.35096930824116,132.81944835755982,129.01071051027446,132.506103515625,37026000,0,0
2022-03-10 00:00:00-05:00,130.36685648313625,132.35911244842734,130.01577753476292,131.5223846435547,27102000,0,0
2022-03-11 00:00:00-05:00,132.5741092235153,132.87901308686813,128.74353470326596,128.98089599609375,31526000,0,0
2022-03-14 00:00:00-04:00,129.35779732793398,129.5157047953753,124.41687721797516,125.08824157714844,38812000,0,0
2022-03-15 00:00:00-04:00,126.1062389125735,128.96503124625056,124.85933803680028,128.31301879882812,30920000,0,0
2022-03-16 00:00:00-04:00,129.83750304335058,132.41968439619922,127.85268781908668,132.3675537109375,35576000,0,0
2022-03-17 00:00:00-04:00,132.23693475136628,133.16205727305697,131.2795336415189,132.92221069335938,28264000,0,0
2022-03-18 00:00:00-04:00,132.5105667989843,135.3107575128398,131.35255331585438,135.1930694580078,44566000,0,0
2022-03-21 00:00:00-04:00,135.230807026935,136.1112397829853,133.17399378353716,135.1692352294922,26832000,0,0
2022-03-22 00:00:00-04:00,135.16923238113208,140.0838376848272,135.16923238113208,138.90992736816406,35496000,0,0
2022-03-23 00:00:00-04:00,137.7524310062296,138.63236376165838,136.89088038172886,137.32835388183594,25154000,0,0
2022-03-24 00:00:00-04:00,138.2465179509499,140.64895481730318,136.80695314584833,140.60227966308594,26396000,0,0
2022-03-25 00:00:00-04:00,140.94390742955568,141.06209557943052,138.78033233561635,140.70257568359375,24126000,0,0
2022-03-28 00:00:00-04:00,139.9353507908975,141.02980723169944,138.85380578704,140.48655700683594,35050000,0,0
2022-03-29 00:00:00-04:00,141.67039869442453,142.80854493506988,141.06556149858096,141.52935791015625,34318000,0,0
2022-03-30 00:00:00-04:00,141.4841596757739,141.74287331835652,140.6300500454084,140.9662322998047,19884000,0,0
2022-03-31 00:00:00-04:00,141.07993710759197,141.13456824026574,138.07219395712613,138.11489868164062,37524000,0,0
2022-04-01 00:00:00-04:00,138.54443389331385,139.5087756948705,137.3600975929248,139.1904754638672,25942000,0,0
2022-04-04 00:00:00-04:00,139.39707934303763,142.72760894504665,139.34940401086646,141.99217224121094,25942000,0,0
2022-04-05 00:00:00-04:00,141.89037137348774,142.0110296598707,139.42090753807759,139.6279754638672,21418000,0,0
2022-04-06 00:00:00-04:00,137.79958340829674,138.40590569725433,134.5887272738365,135.6126708984375,32468000,0,0
2022-04-07 00:00:00-04:00,135.07834566419274,136.22494793186857,133.30805431972186,134.9576873779297,26234000,0,0
2022-04-08 00:00:00-04:00,134.6547746087494,134.74068416097512,132.054711175335,132.37451171875,25142000,0,0
2022-04-11 00:00:00-04:00,130.92052859554875,131.18768319388306,127.78714112721842,127.94107818603516,36884000,0,0
2022-04-12 00:00:00-04:00,130.69856646821188,130.69856646821188,125.92051646529828,126.83967590332031,32710000,0,0
2022-04-13 00:00:00-04:00,127.12320332377392,129.44121512067846,126.86597479989753,129.0042266845703,27928000,0,0
2022-04-14 00:00:00-04:00,129.58574380720424,129.58574380720424,125.73380145210479,125.86192321777344,31598000,0,0
2022-04-18 00:00:00-04:00,126.13006878953061,127.33425728221141,125.31767118048631,126.80193328857422,20808000,0,0
2022-04-19 00:00:00-04:00,126.81683876085387,129.44023984617706,126.1295774770653,129.11846923828125,26490000,0,0
2022-04-20 00:00:00-04:00,129.99540243243885,130.49893329620238,126.62663895836951,127.16293334960938,31696000,0,0
2022-04-21 00:00:00-04:00,128.36466000936693,129.20734344647272,123.673512070281,123.95954132080078,36446000,0,0
2022-04-22 00:00:00-04:00,124.1437652925247,124.54301206602497,118.11038133016164,118.81600952148438,56884000,0,0
2022-04-25 00:00:00-04:00,118.2851793587275,122.43306957367948,117.69922438047917,122.23096466064453,46128000,0,0
2022-04-26 00:00:00-04:00,121.4568014084917,121.6708251413164,117.69921720652222,117.83726501464844,73054000,0,0
2022-04-27 00:00:00-04:00,113.68540104249192,116.43890897861922,111.9642776783268,113.51160430908203,91820000,0,0
2022-04-28 00:00:00-04:00,115.61758528544566,118.82992680450585,113.33333671866214,117.71064758300781,48884000,0,0
2022-04-29 00:00:00-04:00,115.93488477812409,117.11226538731582,113.03488812105105,113.32786560058594,42676000,0,0
2022-05-02 00:00:00-04:00,112.62819126516962,115.94580921166728,111.82870509334481,115.784423828125,35534000,0,0
2022-05-03 00:00:00-04:00,115.63295892784193,117.63068544527395,115.23967536784316,116.5302734,24968000,0,0
2022-05-04 00:00:00-04:00,116.22985941768594,122.01297109395705,114.32747578407296,121.42353820800781,49916000,0,0
2022-05-05 00:00:00-04:00,119.3806259942041,120.20990548103431,114.21773323366315,115.70745849609375,45840000,0,0
2022-05-06 00:00:00-04:00,114.39551215463523,116.76616273959169,113.23452083053861,114.95365905761719,39710000,0,0
2022-05-09 00:00:00-04:00,112.47425468443095,114.28874346683119,111.23331708562353,111.74031829833984,40802000,0,0
2022-05-10 00:00:00-04:00,114.71628695611551,115.45370122184362,112.12714235556041,113.61140441894531,39900000,0,0
2022-05-11 00:00:00-04:00,112.4608505325777,115.56742256499777,112.4608505325777,112.8243408203125,37534000,0,0
2022-05-12 00:00:00-04:00,110.61459079443388,113.5121023113223,109.07222711218267,112.071044921875,53836000,0,0
2022-05-13 00:00:00-04:00,113.74846982950024,117.06758067088552,112.82683262018276,115.25557708740234,35038000,0,0
2022-05-16 00:00:00-04:00,114.1680730032844,115.37425431835217,113.10938061192142,113.66107177734375,25990000,0,0
2022-05-17 00:00:00-04:00,116.04015386240661,116.0992479298773,114.08315444400371,115.6751708984375,23054000,0,0
2022-05-18 00:00:00-04:00,114.21227511679197,114.60953671958168,110.79136543123056,111.13301086425781,35126000,0,0
2022-05-19 00:00:00-04:00,110.66820925280025,112.23589554258577,109.24651160347497,109.62788391113281,34144000,0,0
2022-05-20 00:00:00-04:00,111.18414230539884,111.41505546027001,105.07180479603741,108.1619873046875,48962000,0,0
2022-05-23 00:00:00-04:00,108.83684020240013,111.37930208284921,107.99613444392592,110.72431945800781,37184000,0,0
2022-05-24 00:00:00-04:00,105.0474835711035,105.72928171250157,101.18660771550725,105.24412536621094,76780000,0,0
2022-05-25 00:00:00-04:00,104.26634814129629,105.77047730423686,103.14508394908361,105.08023834228516,40258000,0,0
2022-05-26 00:00:00-04:00,104.9531351796144,107.90527019647237,104.50422783594661,107.05414581298828,37948000,0,0
2022-05-27 00:00:00-04:00,108.7330625115349,111.54864235370516,108.39091700191756,111.54714965820312,37914000,0,0
2022-05-31 00:00:00-04:00,111.97421059952642,114.9422425490891,111.31078697286502,112.98275756835938,50012000,0,0
2022-06-01 00:00:00-04:00,114.06826317353504,116.29937309388902,112.47425385777059,113.11185455322266,36606000,0,0
2022-06-02 00:00:00-04:00,113.21911892677547,117.0919059988239,112.17283789402013,116.81680297851562,37992000,0,0
2022-06-03 00:00:00-04:00,115.26748624103267,115.5247147902425,112.7409135990989,113.75640869140625,26136000,0,0
2022-06-06 00:00:00-04:00,115.90509148996708,118.5294926139671,115.36829697900254,116.02030181884766,33542000,0,0
2022-06-07 00:00:00-04:00,114.6894795083408,116.88484060449989,114.26391732011818,116.3470458984375,31590000,0,0
2022-06-08 00:00:00-04:00,115.9616951970942,117.75830946134262,115.80130242266203,116.3912353515625,26108000,0,0
2022-06-09 00:00:00-04:00,115.53066587385061,117.48866544844982,113.98979509345463,114.04888916015625,25798000,0,0
2022-06-10 00:00:00-04:00,111.67477148150725,112.50305836640055,109.6100098970209,110.40006256103516,41452000,0,0
2022-06-13 00:00:00-04:00,106.0550175110203,108.04628064601755,105.39209409167354,105.6637191772461,47252000,0,0
2022-06-14 00:00:00-04:00,105.80525248931403,107.18523046976311,105.07528653929919,105.98451232910156,33706000,0,0
2022-06-15 00:00:00-04:00,107.80147483796506,110.66025925480368,106.93197599440535,109.01262664794922,39698000,0,0
2022-06-16 00:00:00-04:00,106.48654806155035,107.90426771466136,104.41781621124528,105.30718231201172,51684000,0,0
2022-06-17 00:00:00-04:00,105.30718677609678,107.95492543163547,104.32644797510493,106.40958404541016,51376000,0,0
2022-06-21 00:00:00-04:00,108.18333731746245,111.71895671846308,107.85609606673559,110.7799301147461,47416000,0,0
2022-06-22 00:00:00-04:00,109.79921618859777,112.57009865011098,109.6264044729377,110.72383880615234,30774000,0,0
2022-06-23 00:00:00-04:00,111.46272602416786,111.9702273097303,109.74358796129896,111.47315216064453,28362000,0,0
2022-06-24 00:00:00-04:00,112.22100926625183,117.27018450537825,112.17879704892937,117.1668930053711,41164000,0,0
2022-06-27 00:00:00-04:00,117.46285844800849,117.76725468629267,114.39054242656216,115.04006958007812,36420000,0,0
2022-06-28 00:00:00-04:00,115.00926788550748,116.50594891671535,111.08185732274715,111.24026489257812,35792000,0,0
2022-06-29 00:00:00-04:00,110.78788165155984,112.3853612198346,110.11303179566326,110.93635559082031,24716000,0,0
2022-06-30 00:00:00-04:00,109.24652068989226,110.12843854185274,106.0187826,108.21662139892578,43170000,0,0
2022-07-01 00:00:00-04:00,107.19367448668028,108.50165457610703,105.99941202989662,107.99266815185547,35476000,0,0
2022-07-05 00:00:00-04:00,106.36688099642751,112.60038490089782,105.00725515042267,112.48716735839844,39342000,0,0
2022-07-06 00:00:00-04:00,112.5259035341935,114.7977330534994,110.71240730639667,113.78720092773438,37432000,0,0
2022-07-07 00:00:00-04:00,114.29172234358994,118.37307002049975,114.04691270803878,117.96935272216797,40936000,0,0
2022-07-08 00:00:00-04:00,116.44685045649098,118.86516855088318,116.10073455150996,118.53594207763672,38238000,0,0
2022-07-11 00:00:00-04:00,117.1897331383704,117.1897331383704,114.54050176466727,114.8841323852539,31196000,0,0
2022-07-12 00:00:00-04:00,115.41894329267954,116.172746938359,112.91124517680676,113.2394790649414,29960000,0,0
2022-07-13 00:00:00-04:00,110.93585975066051,113.41377206743013,110.43978477358259,110.59074401855469,43722000,0,0
2022-07-14 00:00:00-04:00,109.45557370657367,110.33202838278505,107.63065884898506,109.61149597167969,37004000,0,0
2022-07-15 00:00:00-04:00,111.23331281907532,112.36550334245979,110.14034911864573,111.01183319091797,46770000,0,0
2022-07-18 00:00:00-04:00,111.86842992036455,112.9013069637435,107.62768220362615,108.28315734863281,43164600,0,20
2022-07-19 00:00:00-04:00,110.090694802755,113.2389790223901,108.80953017450513,113.0304183959961,36530900,0,0
2022-07-20 00:00:00-04:00,112.39480143387381,114.60952961762138,111.7095329780885,113.11980438232422,35600400,0,0
2022-07-21 00:00:00-04:00,113.49719899861788,113.76535378483867,110.34891481197837,113.5567855834961,32676200,0,0
2022-07-22 00:00:00-04:00,110.23967576417152,111.57049343817368,105.77049971967809,107.1609115600586,48901200,0,0
2022-07-25 00:00:00-04:00,107.66741148020654,109.11740979105046,105.571864055946,106.77357482910156,34690900,0,0
2022-07-26 00:00:00-04:00,105.86980002223551,106.46568857174864,103.35713146074687,104.30062103271484,47991000,0,0
2022-07-27 00:00:00-04:00,108.51158697347695,113.12973666354446,107.27014929212193,112.28555297851562,59858500,0,0
2022-07-28 00:00:00-04:00,111.6002881287064,113.5567876128041,110.69651783051911,113.43761444091797,32816600,0,0
2022-07-29 00:00:00-04:00,112.30541954786877,115.91055182503115,112.2855523018916,115.52322387695312,37223400,0,0
2022-08-01 00:00:00-04:00,114.51020776113126,115.9204790624543,113.55677701223817,114.0732192993164,26034300,0,0
2022-08-02 00:00:00-04:00,113.21912028499861,115.55302168772738,112.94103944751733,114.34137725830078,20236000,0,0
2022-08-03 00:00:00-04:00,114.91739550950311,117.807465895975,114.68897523298226,117.27116394042969,28499000,0,0
2022-08-04 00:00:00-04:00,116.67528118358466,117.96637181269178,116.08931866387587,117.38041687011719,21602900,0,0
2022-08-05 00:00:00-04:00,115.43384777651602,117.30096737131531,115.20541990311378,116.66535186767578,19159500,0,0
2022-08-08 00:00:00-04:00,117.57904337218183,119.32698972388245,116.07938455316629,116.49651336669922,19138300,0,0
2022-08-09 00:00:00-04:00,116.33760916719966,116.51637649913262,114.9174041349362,115.83110046386719,19086500,0,0
2022-08-10 00:00:00-04:00,117.96636962927194,120.09171027247865,117.59890893552108,118.88006591796875,30930400,0,0
2022-08-11 00:00:00-04:00,120.44925167448947,120.65781230139952,117.7478819937098,118.02596282958984,24293700,0,0
2022-08-12 00:00:00-04:00,119.4362404313281,120.84651184082031,118.64171727202111,120.84651184082031,19096300,0,0
2022-08-15 00:00:00-04:00,120.30027720751173,121.4622686635192,119.7838424537241,121.2437744140625,19494800,0,0
2022-08-16 00:00:00-04:00,120.68759620521304,121.59136642864802,119.81362684941925,120.86636352539062,19041200,0,0
2022-08-17 00:00:00-04:00,119.29719726513474,120.45918110770077,118.56226070771955,118.7311019897461,22847000,0,0
2022-08-18 00:00:00-04:00,118.61192615288643,119.99240429519782,117.90679043522003,119.34685516357422,17987700,0,0
2022-08-19 00:00:00-04:00,118.24446137975963,118.33384883861991,115.96022044686849,116.40713500976562,21809500,0,0
2022-08-22 00:00:00-04:00,114.4108893191489,114.83794416833236,113.0701381898491,113.45746612548828,21456600,0,0
2022-08-23 00:00:00-04:00,112.70268379096306,114.22220232746935,112.65302325197702,113.0800781,15870400,0,0
2022-08-24 00:00:00-04:00,112.72253867644604,113.99376961834115,112.096856828301,112.91123962402344,17734600,0,0
2022-08-25 00:00:00-04:00,113.45747936199602,115.92049524915063,113.32837256076539,115.8509750366211,16956800,0,0
2022-08-26 00:00:00-04:00,113.93418519899274,114.33144677016104,109.43521628006215,109.58418273925781,37245700,0,0
2022-08-29 00:00:00-04:00,109.236581726649,110.1900049513534,108.05473821304507,108.67048645019531,21191200,0,0
2022-08-30 00:00:00-04:00,109.41534170873047,109.74308305128713,107.06158088541234,108.19377136230469,27513300,0,0
2022-08-31 00:00:00-04:00,109.89206923641922,110.09069624211486,107.38932653270058,107.47871398925781,28627000,0,0
2022-09-01 00:00:00-04:00,107.53829065559566,109.69342453484326,106.62459439026496,108.98828887939453,28360900,0,0
2022-09-02 00:00:00-04:00,109.83246571965539,109.98143974980776,106.52528165136928,107.11123657226562,24160700,0,0
2022-09-06 00:00:00-04:00,106.56501052381782,107.2900058656168,105.05541810364878,106.07836151123047,25068300,0,0
2022-09-07 00:00:00-04:00,106.32665101955834,109.22665517213872,106.16775093808137,108.70027923583984,23167000,0,0
2022-09-08 00:00:00-04:00,107.29993636702643,108.84924807890526,106.42596701775983,107.63760375976562,24238300,0,0
2022-09-09 00:00:00-04:00,108.32288036042995,110.22972672082997,108.27321982491722,109.89205932617188,23197700,0,0
2022-09-12 00:00:00-04:00,110.22973851202329,110.85542798702407,109.17700172532125,110.10063171386719,22966800,0,0
2022-09-13 00:00:00-04:00,107.0615809332834,107.55815596993659,103.37698749343896,103.60541534423828,38172900,0,0
2022-09-14 00:00:00-04:00,103.85370686767357,104.55884253765855,102.94994420622076,104.28076171875,26395100,0,0
2022-09-15 00:00:00-04:00,103.3174013625699,104.54890533722246,101.64890892908129,102.2050781,34188300,0,0
2022-09-16 00:00:00-04:00,101.370837496437,102.42357425141003,100.24858053268528,102.09584045410156,42797200,0,0
2022-09-19 00:00:00-04:00,101.05301775975306,102.6221966599399,100.8543907802679,102.36397552490234,23036800,0,0
2022-09-20 00:00:00-04:00,101.38077584676782,101.66879031860427,99.83145635767744,100.44721221923828,26517100,0,0
2022-09-21 00:00:00-04:00,100.97357330597262,102.17528407076615,98.59001144532336,98.59994506835938,31487300,0,0
2022-09-22 00:00:00-04:00,98.14309788632383,100.54651943978457,98.1133045940541,99.45405578613281,34298600,0,0
2022-09-23 00:00:00-04:00,98.94753974483413,98.97734061202718,96.80233951209595,98.06363677978516,31625400,0,0
2022-09-26 00:00:00-04:00,97.42803075511732,99.19583685614552,97.13009024858292,97.49755096435547,27072700,0,0
2022-09-27 00:00:00-04:00,98.74891034274255,99.31500557141426,96.20644862479709,96.8321304321289,30072800,0,0
2022-09-28 00:00:00-04:00,96.98111550841472,100.010218977276,96.44481350795311,99.36467742919922,32466300,0,0
2022-09-29 00:00:00-04:00,97.96432221417734,97.96432221417734,95.3026797257865,96.75267791748047,31047200,0,0
2022-09-30 00:00:00-04:00,96.38522371736838,98.22254995330734,94.90542455938035,94.99481201171875,32941500,0,0
2022-10-03 00:00:00-04:00,96.09720549678472,98.6098740295779,95.85884401799443,97.96432495117188,27982000,0,0
2022-10-04 00:00:00-04:00,99.75200940133061,101.14241363200935,99.69241523634811,100.94378662109375,28850800,0,0
2022-10-05 00:00:00-04:00,99.14618310911277,101.23179694688893,98.1232396482166,100.73522186279297,22176900,0,0
2022-10-06 00:00:00-04:00,99.99036696087042,102.22495501192341,99.90097949871807,100.72529602050781,22324000,0,0
2022-10-07 00:00:00-04:00,99.16603499557102,99.84137736002322,97.62665690197106,98.0040512084961,27502800,0,0
2022-10-10 00:00:00-04:00,98.321857225074,98.42117071694531,96.34549070144016,97.18966674804688,18225100,0,0
2022-10-11 00:00:00-04:00,96.76261553045553,98.57014842775828,95.65028467937152,96.51432800292969,26507100,0,0
2022-10-12 00:00:00-04:00,96.6335024471531,98.073566982113,96.07733326928475,96.89171600341797,21876400,0,0
2022-10-13 00:00:00-04:00,94.49824120164976,99.0965238101631,93.73351131937515,98.38145446777344,34574500,0,0
2022-10-14 00:00:00-04:00,99.30508010298726,100.0002897453495,95.70988145547351,95.89857482910156,25410700,0,0
2022-10-17 00:00:00-04:00,98.18282006159207,100.23864047742966,98.1530267707607,99.28521728515625,28419200,0,0
2022-10-18 00:00:00-04:00,102.42357751242457,102.7612525209111,99.28522681703564,100.07974243164062,24060700,0,0
2022-10-19 00:00:00-04:00,99.32494216503058,100.32801829577426,98.24240463180688,98.94754028320312,23811100,0,0
2022-10-20 00:00:00-04:00,99.3150105759876,101.61911851826515,98.70918840530337,99.28521728515625,25323200,0,0
2022-10-21 00:00:00-04:00,97.17973986521672,100.61603844678358,97.05063307454373,100.43727111816406,32458700,0,0
2022-10-24 00:00:00-04:00,101.10268728739813,102.04617688958683,99.29515433560225,101.8177490234375,27176400,0,0
2022-10-25 00:00:00-04:00,102.19515650684933,104.10200306135481,102.01638916879352,103.76433563232422,40611400,0,0
2022-10-26 00:00:00-04:00,95.76947228115439,97.63659189413852,94.0413930873747,94.27974700927734,88114100,0,0
2022-10-27 00:00:00-04:00,93.87255109519647,94.77632139039405,91.17118898720857,91.58831024169922,60710900,0,0
