date,open,high,low,close,volume,pct_change,daily_return,volatility_5d,volatility_20d,symbol
2004-10-05,134.66,138.53,132.24,138.37,14973200.0,0.02450762624018954,3.3100000000000023,0.01701540890206286,0.020690804488976467,GOOGL
2004-10-06,137.67,138.45,136.0,137.08,13381400.0,-0.009322830093228207,-1.289999999999992,0.017873771651017948,0.021367675326632068,GOOGL
2004-10-07,136.56,139.88,136.55,138.85,14115000.0,0.012912168077035213,1.7699999999999818,0.01377109404908354,0.021089124046625333,GOOGL
2004-10-08,138.73,139.68,137.02,137.73,11069500.0,-0.008066258552394734,-1.1200000000000045,0.015565415365157473,0.021454336403015972,GOOGL
2004-10-11,137.01,138.86,133.85,135.26,10472100.0,-0.01793363827778982,-2.469999999999999,0.017607266681028945,0.022507699303190624,GOOGL
2004-10-12,134.49,137.61,133.4,137.4,11665500.0,0.015821381043915617,2.140000000000015,0.014848836651601532,0.021736893114293037,GOOGL
2004-10-13,143.24,143.55,140.08,140.9,19766200.0,0.02547307132459964,3.5,0.01798244701635794,0.021927292394579148,GOOGL
2004-10-14,141.02,142.38,138.56,142.0,10442100.0,0.0078069552874378,1.0999999999999943,0.01760742712700408,0.021899670643040662,GOOGL
2004-10-15,144.95,145.5,141.95,144.11,13194700.0,0.014859154929577567,2.1100000000000136,0.016422974202003306,0.021432696624192414,GOOGL
2004-10-18,143.12,149.2,141.21,149.16,14036300.0,0.035042675733814255,5.049999999999983,0.010590058781328975,0.02210436955631613,GOOGL
2004-10-19,150.5,152.4,147.35,147.94,18109800.0,-0.008179136497720507,-1.2199999999999989,0.01658633602103847,0.021864398661731177,GOOGL
2004-10-20,147.94,148.99,139.6,140.49,22722600.0,-0.05035825334595101,-7.449999999999989,0.032064180933276544,0.02588264288233656,GOOGL
2004-10-21,144.13,150.13,141.62,149.38,29149800.0,0.06327852516193322,8.889999999999986,0.04318169913900089,0.02852144663708789,GOOGL
2004-10-22,170.435,180.17,164.08,172.43,73710000.0,0.15430445842816987,23.05000000000001,0.07763830794781901,0.04248106373877706,GOOGL
2004-10-25,176.28,194.43,172.55,187.4,65462800.0,0.08681783912312246,14.969999999999999,0.0804121589949424,0.04432140028296553,GOOGL
2004-10-26,186.449,192.64,180.0,181.8,44569500.0,-0.029882604055496254,-5.599999999999994,0.08475075298038008,0.04434376189108329,GOOGL
2004-10-27,182.509,189.52,181.77,185.97,26686200.0,0.02293729372937281,4.1699999999999875,0.06905524586582651,0.0442293503616676,GOOGL
2004-10-28,186.63,194.39,185.6,193.3,29663900.0,0.039414959402054084,7.3300000000000125,0.06955091825848742,0.043882436575257595,GOOGL
2004-10-29,198.87,199.95,190.6,190.64,42282600.0,-0.013760993274702704,-2.660000000000025,0.04602217507121339,0.04456141001151048,GOOGL
2004-11-01,193.5,197.67,191.27,196.03,24425300.0,0.02827318506084775,5.390000000000015,0.02966440522184854,0.04460694172067323,GOOGL
2004-11-02,198.73,199.25,193.34,194.87,22669900.0,-0.0059174616130184265,-1.1599999999999966,0.02289496594026014,0.044951726703927525,GOOGL
2004-11-03,198.19,201.6,190.75,191.67,27749600.0,-0.016421203879509516,-3.200000000000017,0.025726361757649363,0.04520756737005369,GOOGL
2004-11-04,188.25,190.4,183.35,184.7,28790300.0,-0.03636458496373973,-6.969999999999999,0.02358613641788927,0.04680381243254737,GOOGL
2004-11-05,182.0,182.3,168.55,169.35,39626500.0,-0.08310774228478612,-15.349999999999994,0.041094885311230935,0.05154787033333726,GOOGL
2004-11-08,170.86,175.44,169.4,172.55,22361200.0,0.01889577797460884,3.200000000000017,0.038305915264822014,0.051092931577061775,GOOGL
2004-11-09,174.1,175.2,165.27,168.7,22106200.0,-0.022312373225152227,-3.8500000000000227,0.036987720820540505,0.05170748996597103,GOOGL
2004-11-10,170.67,172.52,166.33,167.86,21266700.0,-0.004979253112033066,-0.839999999999975,0.03820638423809243,0.051723970064319655,GOOGL
2004-11-11,169.32,183.75,167.57,183.02,29941000.0,0.09031335636840221,15.159999999999997,0.06313240297270209,0.05474063639450146,GOOGL
2004-11-12,185.23,189.8,177.4,182.0,33458700.0,-0.00557316140312536,-1.0200000000000102,0.04444534846491403,0.05491693982406874,GOOGL
2004-11-15,180.45,188.32,178.75,184.87,23779100.0,0.015769230769230758,2.8700000000000045,0.04440353824972575,0.05468061226715895,GOOGL
2004-11-16,174.39,179.47,170.83,172.545,41792900.0,-0.0666684697354899,-12.325000000000017,0.05643383148724457,0.057325621115643176,GOOGL
2004-11-17,169.02,177.5,169.0,172.5,36229500.0,-0.0002608015300356037,-0.044999999999987494,0.0562482413615804,0.055654878415088996,GOOGL
2004-11-18,170.4,174.42,165.73,167.54,33225900.0,-0.028753623188405797,-4.960000000000008,0.03197519755658306,0.05496958839090939,GOOGL
2004-11-19,169.06,169.98,166.52,169.4,17521000.0,0.01110182642950952,1.8600000000000136,0.03426524887042286,0.04276209282238358,GOOGL
2004-11-22,168.6,169.5,161.31,165.1,24711600.0,-0.025383707201889094,-4.300000000000011,0.030085945655897235,0.03784699033545559,GOOGL
2004-11-23,167.915,170.83,166.5,167.52,24801700.0,0.014657783161720284,2.420000000000016,0.02028077673720991,0.03765499183367207,GOOGL
2004-11-24,174.84,177.21,172.51,174.76,30531400.0,0.04321872015281736,7.239999999999981,0.030137233260300104,0.03866144473342822,GOOGL
2004-11-26,175.8,180.03,175.32,179.39,12947200.0,0.026493476768139068,4.6299999999999955,0.02534623985191715,0.038028808744000324,GOOGL
2004-11-29,180.255,182.95,177.51,181.05,21311800.0,0.009253581582028048,1.660000000000025,0.025412784706288622,0.038035494868361615,GOOGL
2004-11-30,180.7,183.0,180.25,181.98,15384600.0,0.005136702568351081,0.9299999999999784,0.015377818580847436,0.0374166796842875,GOOGL
2004-12-01,181.77,182.5,179.55,179.96,15712400.0,-0.01110012089240564,-2.019999999999982,0.02085138085217377,0.0374555458573575,GOOGL
2004-12-02,179.9,181.51,178.55,179.4,12509200.0,-0.003111802622805082,-0.5600000000000023,0.014182184369222701,0.03732824906810475,GOOGL
2004-12-03,180.0,181.06,177.6,180.4,11726600.0,0.00557413600891854,1.0,0.008206144549636947,0.03650280659819484,GOOGL
2004-12-06,179.13,180.7,176.02,176.29,12495400.0,-0.02278270509977831,-4.110000000000014,0.011950280674789853,0.03146611646769321,GOOGL
2004-12-07,176.0,176.2,170.55,171.43,13728000.0,-0.027568211469737314,-4.859999999999985,0.013666487160479586,0.03190212633168177,GOOGL
2004-12-08,170.57,173.68,168.73,169.98,15068500.0,-0.008458262847809705,-1.450000000000017,0.013751009435514695,0.03153701311275115,GOOGL
2004-12-09,170.25,173.5,168.47,173.43,15292600.0,0.020296505471232074,3.450000000000017,0.01985339905411787,0.03179674802830684,GOOGL
2004-12-10,173.43,174.88,171.29,171.65,8625700.0,-0.010263506890388019,-1.7800000000000011,0.01865519157192193,0.024145021008775035,GOOGL
2004-12-13,172.03,173.18,169.45,170.45,9627500.0,-0.006990969997087149,-1.200000000000017,0.01717640191878593,0.024155296461472037,GOOGL
2004-12-14,171.0,178.82,169.6,178.69,22154600.0,0.048342622469932595,8.240000000000009,0.025525368588551554,0.02647371854603312,GOOGL
2004-12-15,177.99,180.69,176.66,179.78,22919000.0,0.006099949633443513,1.0900000000000034,0.02387197121679586,0.021572980754964083,GOOGL
2004-12-16,177.22,180.49,175.95,176.47,17128400.0,-0.01841139170096784,-3.3100000000000023,0.026442854391021786,0.02206152125420778,GOOGL
2004-12-17,176.76,180.5,176.55,180.08,14757600.0,0.02045673485578292,3.6100000000000136,0.025935304227978875,0.021254761208687363,GOOGL
2004-12-20,182.0,188.46,181.87,185.02,19649300.0,0.027432252332296736,4.939999999999998,0.024878130157162802,0.021854119715083744,GOOGL
2004-12-21,186.28,187.88,183.4,183.75,11021500.0,-0.006864122797535455,-1.2700000000000102,0.018903830672374607,0.020885718533302344,GOOGL
2004-12-22,183.9,186.85,183.01,186.3,7806100.0,0.01387755102040833,2.5500000000000114,0.01925726781745154,0.020868573179764142,GOOGL
2004-12-23,187.45,188.6,186.0,187.9,7221900.0,0.008588298443370945,1.5999999999999943,0.01302165306415026,0.018922984737226454,GOOGL
2004-12-27,189.43,193.3,189.1,191.91,12195900.0,0.021341138903672174,4.009999999999991,0.013158675759740798,0.01863058942229007,GOOGL
2004-12-28,192.11,193.55,191.01,192.76,8283300.0,0.004429159501849744,0.8499999999999943,0.010561655246065622,0.018583925651769445,GOOGL
2004-12-29,191.97,193.52,191.78,192.9,5350800.0,0.0007262917617762987,0.14000000000001478,0.008100468456715037,0.01858716597059316,GOOGL
2004-12-30,192.97,198.23,191.85,197.6,11796700.0,0.02436495593571797,4.699999999999989,0.010442010198063465,0.01885290558815042,GOOGL
2004-12-31,199.23,199.88,192.56,192.79,15321600.0,-0.024342105263157943,-4.810000000000002,0.01950078319723512,0.019893966651119893,GOOGL
2005-01-03,197.4,203.64,195.46,202.71,31656700.0,0.051454950982934955,9.920000000000016,0.028339376463783574,0.022574926155534844,GOOGL
2005-01-04,201.33,202.93,193.48,194.5,27484200.0,-0.040501208623156315,-8.210000000000008,0.03690286250484902,0.02406592187559442,GOOGL
2005-01-05,193.45,196.9,192.23,193.51,16456700.0,-0.00508997429305913,-0.9900000000000091,0.037057814389317684,0.022954237942826177,GOOGL
2005-01-06,195.25,195.9,187.72,188.55,20753400.0,-0.025631750297142153,-4.9599999999999795,0.035966138474598966,0.023840442453029145,GOOGL
2005-01-07,190.64,194.25,188.78,193.85,19306400.0,0.028109254839564946,5.299999999999983,0.037904713374722,0.024158132534666497,GOOGL
2005-01-10,194.5,198.1,191.83,195.06,15064100.0,0.006241939644054728,1.210000000000008,0.026834815801027475,0.023858538714421722,GOOGL
2005-01-11,195.62,197.71,193.18,193.54,13903400.0,-0.00779247411053019,-1.5200000000000102,0.019806836014969808,0.02388337362573077,GOOGL
2005-01-12,194.33,195.93,190.5,195.38,16339200.0,0.009507078640074385,1.8400000000000034,0.020096093923701014,0.021802608708204337,GOOGL
2005-01-13,195.38,197.39,194.05,195.33,13685100.0,-0.00025591155696580437,-0.04999999999998295,0.013451720131523527,0.021827433642732322,GOOGL
2005-01-14,196.0,200.01,194.13,199.97,19261300.0,0.0237546715814263,4.639999999999986,0.011795461921643656,0.021544519837871905,GOOGL
2005-01-18,200.89,205.02,198.66,203.9,26318800.0,0.019652947942191412,3.930000000000007,0.013220233291393458,0.021517828739077243,GOOGL
2005-01-19,204.64,205.3,196.71,197.3,22492800.0,-0.03236880823933297,-6.599999999999994,0.02239629390188422,0.02257755796092491,GOOGL
2005-01-20,192.58,196.25,192.0,193.92,17985100.0,-0.01713127217435395,-3.380000000000024,0.02389428876366769,0.022938499630706502,GOOGL
2005-01-21,194.44,195.36,188.12,188.28,18498200.0,-0.029084158415841554,-5.639999999999986,0.026880068729011757,0.023854306308712585,GOOGL
2005-01-24,188.69,189.33,180.32,180.72,28017300.0,-0.040152963671128084,-7.560000000000002,0.023569415871083563,0.025452847313107773,GOOGL
2005-01-25,182.2,182.24,176.29,177.12,21297000.0,-0.019920318725099584,-3.5999999999999943,0.009367583134066009,0.025162779804991632,GOOGL
2005-01-26,179.27,189.41,179.15,189.24,24591100.0,0.06842818428184283,12.120000000000005,0.04342862196785035,0.029878642504115597,GOOGL
2005-01-27,188.76,188.86,185.2,188.08,13241500.0,-0.006129782287042862,-1.1599999999999966,0.043100687065872625,0.029903134514468712,GOOGL
2005-01-28,190.13,194.7,186.34,190.34,24391900.0,0.012016163334751084,2.259999999999991,0.04133066530450148,0.029479708455603597,GOOGL
2005-01-31,193.69,196.36,191.72,195.62,19174200.0,0.027739833981296647,5.280000000000001,0.03421072516393806,0.02965202507145235,GOOGL
2005-02-01,194.38,203.75,190.63,191.9,37640300.0,-0.01901646048461303,-3.719999999999999,0.03397220598538844,0.02746511073725906,GOOGL
2005-02-02,215.55,216.8,203.66,205.96,65533000.0,0.07326732673267333,14.060000000000002,0.03583542749376597,0.030740617636676633,GOOGL
2005-02-03,205.99,213.37,205.81,210.86,25950200.0,0.023791027383958108,4.900000000000006,0.03329548718720833,0.031002628312323165,GOOGL
2005-02-04,206.47,207.75,202.6,204.36,29608900.0,-0.03082614056720101,-6.5,0.04150849685785014,0.031290969746795676,GOOGL
2005-02-07,205.26,206.4,195.51,196.03,25894800.0,-0.04076140144842444,-8.330000000000013,0.047167655706135764,0.032327469416380525,GOOGL
2005-02-08,196.96,200.02,194.53,198.64,22937000.0,0.013314288629291404,2.609999999999985,0.04588646427547349,0.032425805664328775,GOOGL
2005-02-09,200.76,201.6,189.46,191.58,34308600.0,-0.03554168344744246,-7.059999999999974,0.030156125991859878,0.033418398950106176,GOOGL
2005-02-10,191.97,192.21,185.25,187.98,37927400.0,-0.018791105543376263,-3.6000000000000227,0.021617734767223055,0.03359392166883797,GOOGL
2005-02-11,186.66,192.32,186.07,187.4,26205700.0,-0.0030854346207042083,-0.5799999999999841,0.022495409981067038,0.033594804522116516,GOOGL
2005-02-14,186.08,193.08,181.0,192.99,77047200.0,0.029829242262540134,5.590000000000003,0.025749453498240583,0.03386194747067846,GOOGL
2005-02-15,193.605,199.84,193.08,195.23,51514000.0,0.011606819006166003,2.2399999999999807,0.025491434126917643,0.033647796864534105,GOOGL
2005-02-16,194.7,199.33,194.3,198.41,33031500.0,0.016288480254059268,3.180000000000007,0.01867770224388277,0.03306308610296197,GOOGL
2005-02-17,197.83,199.75,196.81,197.9,20807900.0,-0.002570434957915424,-0.5099999999999909,0.013817690232562222,0.03280696815934312,GOOGL
2005-02-18,198.51,198.84,196.66,197.95,16954800.0,0.000252652854977109,0.04999999999998295,0.013062405041212402,0.032012827134063455,GOOGL
2005-02-22,196.5,198.9,190.39,191.37,26940400.0,-0.03324071735286682,-6.579999999999984,0.019364298131177186,0.03155663595466516,GOOGL
2005-02-23,193.3,194.48,188.66,193.95,31140800.0,0.013481736949364942,2.579999999999984,0.019697634612709757,0.031142398706949046,GOOGL
2005-02-24,183.37,189.85,182.23,188.89,51576900.0,-0.02608919824697087,-5.060000000000002,0.01942953808478842,0.028026636735509633,GOOGL
2005-02-25,189.15,189.92,185.51,185.87,19927000.0,-0.015988141246227827,-3.019999999999982,0.019134547755225936,0.02823118735132071,GOOGL
2005-02-28,186.0,189.87,185.85,187.99,15621100.0,0.011405821272932659,2.1200000000000045,0.02147332745294638,0.02821759523676917,GOOGL
2005-03-01,189.29,189.75,185.39,186.06,18603700.0,-0.0102665035374222,-1.9300000000000068,0.017340332288841683,0.027504400772974325,GOOGL
2005-03-02,185.95,187.67,184.36,185.18,14556400.0,-0.004729657099860285,-0.8799999999999955,0.013937566657312219,0.02722734182127263,GOOGL
2005-03-03,186.13,187.75,184.31,187.005,15201900.0,0.009855275947726394,1.8249999999999886,0.012162467808881033,0.021065700364898594,GOOGL
2005-03-04,186.7,187.25,185.07,185.9,13534600.0,-0.005908932916232179,-1.1049999999999898,0.009872691053714844,0.019977455879226457,GOOGL
2005-03-07,187.78,189.6,187.03,188.81,17317400.0,0.015653577192038748,2.9099999999999966,0.011187138394402324,0.019649028225125504,GOOGL
2005-03-08,189.1,189.85,184.97,185.2,16076100.0,-0.019119750013240844,-3.6100000000000136,0.013796732404881596,0.01803386680831592,GOOGL
2005-03-09,184.21,184.65,180.16,181.35,22698000.0,-0.02078833693304538,-3.8499999999999943,0.016525071081574003,0.018053987641687013,GOOGL
2005-03-10,181.01,181.2,177.4,179.98,21899000.0,-0.007554452715743065,-1.3700000000000045,0.014579193989102051,0.016532670577106792,GOOGL
2005-03-11,180.44,180.95,177.15,177.8,16040500.0,-0.012112456939659788,-2.1799999999999784,0.014668993014821982,0.016261904879546752,GOOGL
2005-03-14,178.33,178.4,172.57,174.99,22270900.0,-0.01580427446569177,-2.8100000000000023,0.0053588560350398455,0.01652620896400487,GOOGL
2005-03-15,175.25,180.0,174.21,178.61,20823300.0,0.020686896394079612,3.6200000000000045,0.016283248832439128,0.015665962071714324,GOOGL
2005-03-16,176.7,178.61,175.01,175.6,14198300.0,-0.01685235989026379,-3.0100000000000193,0.015534885597702407,0.01548944444989532,GOOGL
2005-03-17,177.13,179.64,175.8,179.29,16504600.0,0.021013667425967997,3.6899999999999977,0.019673125497159244,0.015865448987203302,GOOGL
2005-03-18,178.81,180.4,178.31,180.04,14165800.0,0.004183166936248428,0.75,0.01861321235135274,0.01598978245556913,GOOGL
2005-03-21,179.27,182.17,177.25,180.88,14952400.0,0.004665629860031162,0.8400000000000034,0.015537803504681853,0.0160903456310274,GOOGL
2005-03-22,181.18,181.94,177.85,178.6,11252100.0,-0.012605042016806678,-2.280000000000001,0.01519619614670988,0.014747553263486814,GOOGL
2005-03-23,177.97,180.24,177.97,178.98,9680300.0,0.0021276595744681437,0.37999999999999545,0.011927897411992376,0.014276796904999623,GOOGL
2005-03-24,180.228,180.86,179.2,179.25,7402900.0,0.0015085484411667682,0.27000000000001023,0.007158104562851412,0.013322219998379755,GOOGL
2005-03-28,181.68,184.8,180.95,181.42,17458500.0,0.012105997210599684,2.1699999999999875,0.008969898165900965,0.013309789682163186,GOOGL
2005-03-29,181.05,183.28,178.07,179.57,12933000.0,-0.010197332157424688,-1.8499999999999943,0.010077962249218286,0.013114342681576591,GOOGL
2005-03-30,180.64,181.45,179.6,180.45,12459700.0,0.0049005958679066985,0.8799999999999955,0.00805508660498177,0.013062183200796685,GOOGL
2005-03-31,177.95,181.39,177.64,180.51,13523600.0,0.00033250207813795285,0.060000000000002274,0.008092856261552739,0.013044291901734348,GOOGL
2005-04-01,181.76,182.95,179.99,180.04,12351600.0,-0.002603733865159774,-0.46999999999999886,0.008326581493035834,0.012783666226579374,GOOGL
2005-04-04,179.95,185.32,179.84,185.29,16136600.0,0.029160186625194484,5.25,0.01493287576379323,0.014484965064338915,GOOGL
2005-04-05,187.73,190.26,187.57,188.57,17455900.0,0.017701980678935803,3.280000000000001,0.013273093985012375,0.01460867089309729,GOOGL
2005-04-06,189.24,189.65,187.58,189.22,10494600.0,0.0034469958105742826,0.6500000000000057,0.013424974883734557,0.01390572699436981,GOOGL
2005-04-07,188.78,194.62,188.64,193.76,19365000.0,0.02399323538737974,4.539999999999992,0.013508085137639401,0.01378949746104367,GOOGL
2005-04-08,193.69,195.1,191.45,192.05,10222900.0,-0.00882535094962833,-1.7099999999999795,0.01558582526362257,0.013845473051941526,GOOGL
2005-04-11,193.09,194.8,192.32,193.23,10810100.0,0.006144233272585176,1.1799999999999784,0.012805924041162936,0.013366527156651094,GOOGL
2005-04-12,193.0,194.42,189.41,193.955,14624500.0,0.003752005382187118,0.7250000000000227,0.011775995823400845,0.012509797999954135,GOOGL
2005-04-13,193.47,194.32,189.73,192.93,13098400.0,-0.005284730994302822,-1.0250000000000057,0.012797214755185311,0.01216428349422539,GOOGL
2005-04-14,193.27,194.36,190.1,191.45,12293000.0,-0.007671176074223851,-1.4800000000000182,0.006860039235862651,0.011493315823799364,GOOGL
2005-04-15,190.1,190.34,184.66,185.0,23131600.0,-0.033690258553147,-6.449999999999989,0.015839243715398542,0.013638629196068041,GOOGL
2005-04-18,184.58,187.88,183.49,186.97,13087400.0,0.010648648648648562,1.9699999999999989,0.016891754677217034,0.013777568952284623,GOOGL
2005-04-19,189.33,192.0,188.03,191.4,16843100.0,0.02369364069101998,4.430000000000007,0.02160042880562054,0.014604889023275662,GOOGL
2005-04-20,198.58,200.5,195.91,198.1,30872000.0,0.035005224660396905,6.699999999999989,0.02709882108492483,0.015772585671360702,GOOGL
2005-04-21,200.42,205.0,199.32,204.75,35468200.0,0.03356890459363959,6.650000000000006,0.02830017981817854,0.016960591879968265,GOOGL
2005-04-22,222.905,224.0,214.26,215.81,66343700.0,0.05401709401709409,11.060000000000002,0.01596277236539809,0.019894847844141864,GOOGL
2005-04-25,217.82,224.74,217.52,223.53,39640300.0,0.035772207033965,7.719999999999999,0.010979156849826796,0.020743112302963423,GOOGL
2005-04-26,220.22,222.0,218.29,218.75,34509400.0,-0.021384154252225618,-4.780000000000001,0.028523463984776978,0.02147402776488007,GOOGL
2005-04-27,217.99,220.85,216.74,219.78,20509000.0,0.004708571428571506,1.0300000000000011,0.029696737587379854,0.021476533553173215,GOOGL
2005-04-28,219.5,222.08,217.71,219.45,17348200.0,-0.0015015015015015232,-0.3300000000000125,0.030222270472256178,0.021524404944403774,GOOGL
2005-04-29,221.91,222.25,217.82,220.0,18322000.0,0.0025062656641603454,0.5500000000000114,0.02053549491426953,0.02139646221982544,GOOGL
2005-05-02,222.05,223.7,220.21,222.29,19515200.0,0.010409090909090812,2.289999999999992,0.012153194951184455,0.02093177157122924,GOOGL
2005-05-03,221.54,228.15,221.32,226.19,35524800.0,0.017544648882090952,3.9000000000000057,0.007419164444613792,0.02092849704710809,GOOGL
2005-05-04,227.18,229.88,226.999,228.5,24142800.0,0.010212653079269662,2.3100000000000023,0.007451881080353624,0.020882814444783633,GOOGL
2005-05-05,228.62,228.62,225.88,226.98,15004100.0,-0.006652078774617154,-1.5200000000000102,0.009212948917541486,0.0209016710056018,GOOGL
2005-05-06,228.4,229.25,226.47,228.02,13514200.0,0.004581901489117968,1.0400000000000205,0.009015525195956543,0.020540503216082192,GOOGL
2005-05-09,228.0,228.5,225.43,226.02,11062500.0,-0.008771160424524194,-2.0,0.01114742399026898,0.02091017237667521,GOOGL
2005-05-10,225.47,227.8,224.72,227.8,12678900.0,0.007875409255817978,1.7800000000000011,0.00863125973972321,0.020885636467472997,GOOGL
2005-05-11,228.9,231.98,227.93,231.29,22934600.0,0.015320456540825145,3.4899999999999807,0.01010431609746239,0.020688601069600146,GOOGL
2005-05-12,230.81,232.23,228.2,228.72,17878500.0,-0.011111591508495833,-2.569999999999993,0.011243517558823916,0.02085089089991735,GOOGL
2005-05-13,229.18,231.09,227.32,229.24,14816100.0,0.002273522210563206,0.5200000000000102,0.011136269385741271,0.01836565258526707,GOOGL
2005-05-16,229.68,231.62,228.57,231.05,11351400.0,0.007895655208515207,1.8100000000000023,0.00985739541225421,0.018378231203309666,GOOGL
2005-05-17,230.56,233.45,230.2,233.13,15602100.0,0.00900238043713486,2.079999999999984,0.00996754919137792,0.01812757465901158,GOOGL
2005-05-18,233.61,239.97,233.52,239.16,24599300.0,0.025865396988804523,6.030000000000001,0.013330916132112902,0.01757241707041875,GOOGL
2005-05-19,240.48,241.17,238.27,239.18,19413500.0,8.362602441880362e-05,0.020000000000010232,0.010129233917847976,0.0167449039952852,GOOGL
2005-05-20,241.21,241.67,239.65,241.61,16310600.0,0.010159712350531036,2.430000000000007,0.009403273098819396,0.012798919588562224,GOOGL
2005-05-23,243.16,258.1,242.71,255.45,42733800.0,0.05728239725176931,13.839999999999975,0.02257030734802571,0.015967079102828716,GOOGL
2005-05-24,256.96,265.44,253.5,256.0,58028100.0,0.00215306322176545,0.5500000000000114,0.023624222496484007,0.014587022319200406,GOOGL
2005-05-25,252.73,260.98,250.63,260.81,36079600.0,0.01878906250000001,4.810000000000002,0.023328372402601754,0.01475899021860008,GOOGL
2005-05-26,260.96,263.76,258.3,259.2,27066100.0,-0.006173076185729154,-1.6100000000000136,0.02464005515944464,0.014964408218259331,GOOGL
2005-05-27,260.48,266.05,259.25,266.0,24343800.0,0.026234567901234573,6.800000000000011,0.024664087615619345,0.01540157396281302,GOOGL
2005-05-31,269.56,278.4,269.37,277.27,44429100.0,0.04236842105263161,11.269999999999982,0.01929331306130344,0.017053920539353448,GOOGL
2005-06-01,283.2,292.89,282.02,288.0,70313000.0,0.038698741299094896,10.730000000000018,0.019339158613262904,0.018089632815939297,GOOGL
