date,symbol,open,high,low,close,volume,return,hl_pct,co_pct,close_ma_3,close_ma_5,close_ma_10,close_ma_20,close_ma_50,ma20,ma50,ma20_slope,ma50_slope,ma_cross_dist,rsi,atr_14,bb_width,stoch_k,stoch_d,close_lag_1,return_lag_1,volume_lag_1,close_lag_2,return_lag_2,volume_lag_2,close_lag_3,return_lag_3,volume_lag_3,close_lag_4,return_lag_4,volume_lag_4,close_lag_5,return_lag_5,volume_lag_5,close_lag_10,return_lag_10,volume_lag_10,candle_body_pct,upper_wick_pct,lower_wick_pct,is_doji,is_hammer,is_inverted_hammer,volume_ma5,volume_ma20,volume_rank_20,vol_regime,Next_Return,Next_Direction,Signal_Heuristic
2016-06-15,GOOG,35.70565746385733,35.90330242444706,35.621732426054486,35.701683044433594,24290000,0.00090497640772913,0.013017460602565778,0.0024983369798915783,35.689764658610024,35.88343887329101,35.919145584106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.669403076171875,-0.0001253249144647084,26122000.0,35.67387390136719,-0.0014595272942494741,25178000.0,35.726016998291016,-0.012586011882671277,24328000.0,36.181396484375,0.00041177820680715627,19778000.0,36.16650390625,0.01622832089116688,31674000.0,36.4580078125,0.0,25072000.0,0.19144370190855944,0.4491934101980319,0.3593628878934087,0,0,0,25416000.0,0.0,0.0,0,-0.011906743703535283,0,0
2016-06-16,GOOG,35.50254309965883,35.58895356501381,34.92400179000655,35.27659225463867,39650000,-0.011906743703535283,0.007886742987498389,-0.00011131063551364083,35.681653340657554,35.79047470092773,35.843513107299806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.701683044433594,0.00090497640772913,24290000.0,35.669403076171875,-0.0001253249144647084,26122000.0,35.67387390136719,-0.0014595272942494741,25178000.0,35.726016998291016,-0.012586011882671277,24328000.0,36.181396484375,0.00041177820680715627,19778000.0,36.271785736083984,-0.005107851130367269,26836000.0,0.014115209171514887,0.7019389910787632,0.28394579974972184,1,0,1,23939200.0,0.0,0.0,0,-0.02624014779270656,0,0
2016-06-17,GOOG,35.19167628154464,35.200121450019694,34.188641083286434,34.350929260253906,68048000,-0.02624014779270656,0.018849660143117227,-0.0063643566148456916,35.54922612508138,35.60951385498047,35.74399375915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.27659225463867,-0.011906743703535283,39650000.0,35.701683044433594,0.00090497640772913,24290000.0,35.669403076171875,-0.0001253249144647084,26122000.0,35.67387390136719,-0.0014595272942494741,25178000.0,35.726016998291016,-0.012586011882671277,24328000.0,35.87152099609375,-0.011035153959680577,24526000.0,0.3398003487060259,0.1299499732202936,0.5302496780736805,0,1,0,27913600.0,0.0,0.0,0,0.002876881338917059,1,0
2016-06-20,GOOG,34.70103159595297,34.88527189207179,34.434855364902305,34.44975280761719,41650000,0.002876881338917059,0.02944550230562767,-0.023890507930468752,35.109734853108726,35.334496307373044,35.59193458557129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.350929260253906,-0.02624014779270656,68048000.0,35.27659225463867,-0.011906743703535283,39650000.0,35.701683044433594,0.00090497640772913,24290000.0,35.669403076171875,-0.0001253249144647084,26122000.0,35.67387390136719,-0.0014595272942494741,25178000.0,35.58399200439453,-0.008015522724295066,31306000.0,0.831204488927512,0.008349315273742,0.16044619579874603,0,0,0,36657600.0,0.0,0.0,0,0.003214556059067286,1,0
2016-06-21,GOOG,34.68265476820298,34.89967170345711,34.36532636840184,34.56049346923828,29312000,0.003214556059067286,0.013074593878360012,-0.007241248365800376,34.69242477416992,35.08967208862305,35.47851066589355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166500384135239,0.0,10.783828724587934,0.0,34.44975280761719,0.002876881338917059,41650000.0,34.350929260253906,-0.02624014779270656,68048000.0,35.27659225463867,-0.011906743703535283,39650000.0,35.701683044433594,0.00090497640772913,24290000.0,35.669403076171875,-0.0001253249144647084,26122000.0,35.58895492553711,0.00013947061200902944,26724000.0,0.5578809239413809,0.4090442623778211,0.033074813680798065,0,0,0,39952000.0,0.0,0.0,0,0.0021840375300805626,1,0
2016-06-22,GOOG,34.7154291666598,34.80481760259557,34.41856014204454,34.6359748840332,23686000,0.0021840375300805626,0.015461160458570494,-0.0035222591748281006,34.45372517903646,34.867890167236325,35.37566452026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.468845673810307,0.5315837445052105,0.0,16.8011557199982,0.0,34.56049346923828,0.003214556059067286,29312000.0,34.44975280761719,0.002876881338917059,41650000.0,34.350929260253906,-0.02624014779270656,68048000.0,35.27659225463867,-0.011906743703535283,39650000.0,35.701683044433594,0.00090497640772913,24290000.0,36.16650390625,0.01622832089116688,31674000.0,0.22861863096842158,0.40613610902335645,0.365245260008222,0,0,0,40590000.0,0.0,0.0,0,0.006322956716326988,1,1
2016-06-23,GOOG,34.63548185675295,34.85895107350913,34.116530276808035,34.854976654052734,43428000,0.006322956716326988,0.011151915366733024,-0.002288731107000294,34.54874038696289,34.65474853515625,35.222611618041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.397071774548664,0.5237731733675913,0.0,21.92351190938743,16.502832117991186,34.6359748840332,0.0021840375300805626,23686000.0,34.56049346923828,0.003214556059067286,29312000.0,34.44975280761719,0.002876881338917059,41650000.0,34.350929260253906,-0.02624014779270656,68048000.0,35.27659225463867,-0.011906743703535283,39650000.0,36.181396484375,0.00041177820680715627,19778000.0,0.20570290736456284,0.23142190136145693,0.5628751912739802,0,1,0,40469200.0,0.0,0.0,0,-0.03796991645966086,0,1
2016-06-24,GOOG,33.529050669386734,34.23571683448406,33.44363664578579,33.53153610229492,88980000,-0.03796991645966086,0.02130028099200499,0.006337281467818978,34.683815002441406,34.57042541503906,35.089969635009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5228097197877,0.5418989072017847,0.0,34.955374856564916,24.560014161983514,34.854976654052734,0.006322956716326988,43428000.0,34.6359748840332,0.0021840375300805626,23686000.0,34.56049346923828,0.003214556059067286,29312000.0,34.44975280761719,0.002876881338917059,41650000.0,34.350929260253906,-0.02624014779270656,68048000.0,35.726016998291016,-0.012586011882671277,24328000.0,0.2956474256581888,0.005353324521697236,0.698999249820114,0,1,0,41224800.0,0.0,0.0,0,-0.010307970645582643,0,0
2016-06-27,GOOG,33.321963870240374,33.386524497759666,32.938786695113386,33.18589401245117,52580000,-0.010307970645582643,0.023621947598280804,7.412774470399434e-05,34.34082921346029,34.40654678344727,34.870521545410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.244281159018442,0.6061732568543299,0.0,3.155682705543346,20.011523157165232,33.53153610229492,-0.03796991645966086,88980000.0,34.854976654052734,0.006322956716326988,43428000.0,34.6359748840332,0.0021840375300805626,23686000.0,34.56049346923828,0.003214556059067286,29312000.0,34.44975280761719,0.002876881338917059,41650000.0,35.67387390136719,-0.0014595272942494741,25178000.0,0.0031378551611955167,0.8890270735673982,0.10783507127140632,1,0,1,45411200.0,0.0,0.0,0,0.017628059046727262,1,1
2016-06-28,GOOG,33.71776320331512,33.78529802580185,33.421291962945624,33.770896911621094,43476000,0.017628059046727262,0.013491810781963303,-0.004083488545845445,33.857468922932945,34.15377502441406,34.62172355651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.219397126084928,0.6292514779964523,0.0,7.510212705035103,15.207090089047789,33.18589401245117,-0.010307970645582643,52580000.0,33.53153610229492,-0.03796991645966086,88980000.0,34.854976654052734,0.006322956716326988,43428000.0,34.6359748840332,0.0021840375300805626,23686000.0,34.56049346923828,0.003214556059067286,29312000.0,35.669403076171875,-0.0001253249144647084,26122000.0,0.3039052253014688,0.14419293420773702,0.5519018404907943,0,1,0,47597200.0,0.0,0.0,0,0.00598508636439532,1,1
2016-06-29,GOOG,33.91789583014786,34.137837722853774,33.83893407262631,33.973018646240234,38652000,0.00598508636439532,0.010778691007491913,0.0015758372815414692,33.49610900878906,33.995855712890624,34.43187294006348,35.17550926208496,0.0,35.17550926208496,0.0,0.0,0.0,0.0,24.340403137365143,0.629783900796518,0.05434546891679301,25.28992175275456,11.98527238777767,33.770896911621094,0.017628059046727262,43476000.0,33.18589401245117,-0.010307970645582643,52580000.0,33.53153610229492,-0.03796991645966086,88980000.0,34.854976654052734,0.006322956716326988,43428000.0,34.6359748840332,0.0021840375300805626,23686000.0,35.701683044433594,0.00090497640772913,24290000.0,0.14596929482176665,0.039562841530045655,0.8144678636481877,0,1,0,50430000.0,35832200.0,0.85,0,0.01167910029202246,1,1
2016-06-30,GOOG,34.04054510922287,34.380719748497704,33.95016402084618,34.36979293823242,31954000,0.01167910029202246,0.008798265863270446,0.0016251838371228067,33.643269856770836,33.86326446533203,34.25900650024414,35.05125980377197,0.0,35.05125980377197,0.0,-0.12424945831298828,0.0,0.0,27.257985061082678,0.6304400640248181,0.053734805315883226,33.2654685096298,22.02186765580649,33.973018646240234,0.00598508636439532,38652000.0,33.770896911621094,0.017628059046727262,43476000.0,33.18589401245117,-0.010307970645582643,52580000.0,33.53153610229492,-0.03796991645966086,88980000.0,34.854976654052734,0.006322956716326988,43428000.0,35.27659225463867,-0.011906743703535283,39650000.0,0.1844166708918505,0.5514120569893095,0.26417127211884,0,0,1,53423200.0,36511200.0,0.65,0,0.010273107110174706,1,1
2016-07-01,GOOG,34.37476158707696,34.79439052365911,34.37128349682648,34.722877502441406,26894000,0.010273107110174706,0.012527155122095006,0.009672225516751417,34.03790283203125,33.76622772216797,34.16832656860352,34.956160163879396,0.0,34.956160163879396,0.0,-0.09509963989257386,0.0,0.0,35.86287795645052,0.6180962713258431,0.05191677692973872,46.36067435998731,34.97202154079056,34.36979293823242,0.01167910029202246,31954000.0,33.973018646240234,0.00598508636439532,38652000.0,33.770896911621094,0.017628059046727262,43476000.0,33.18589401245117,-0.010307970645582643,52580000.0,33.53153610229492,-0.03796991645966086,88980000.0,34.350929260253906,-0.02624014779270656,68048000.0,0.7647043294614696,0.025378387891580333,0.20991728264695006,0,0,0,51128400.0,36767100.0,0.6,0,-0.006092463147607141,0,0
2016-07-05,GOOG,34.566452458940674,34.61015212683431,34.20989135737403,34.511329650878906,29252000,-0.006092463147607141,0.012185252411839511,0.010127078684825501,34.35522969563802,34.004496002197264,34.20552139282226,34.89872798919678,0.0,34.89872798919678,0.0,-0.05743217468261719,0.0,0.0,40.672149426405554,0.6167486607620215,0.05057074015901965,60.18152609799186,46.602556322536316,34.722877502441406,0.010273107110174706,26894000.0,34.36979293823242,0.01167910029202246,31954000.0,33.973018646240234,0.00598508636439532,38652000.0,33.770896911621094,0.017628059046727262,43476000.0,33.18589401245117,-0.010307970645582643,52580000.0,34.44975280761719,0.002876881338917059,41650000.0,0.8227608933144694,0.1690187510073964,0.008220355678134112,0,0,0,38711200.0,36885500.0,0.4,0,0.004057947561926456,1,0
2016-07-06,GOOG,34.264522450748,34.84554549328299,34.22032265932284,34.65137481689453,28238000,0.004057947561926456,0.011597952716089597,-0.0015946909254643516,34.53466669718424,34.26958312988281,34.21167907714844,34.845094871521,0.0,34.845094871521,0.0,-0.05363311767577983,0.0,0.0,39.08444880389244,0.6202244533196121,0.049999037122802174,53.04552579044589,53.195908749475024,34.511329650878906,-0.006092463147607141,29252000.0,34.722877502441406,0.010273107110174706,26894000.0,34.36979293823242,0.01167910029202246,31954000.0,33.973018646240234,0.00598508636439532,38652000.0,33.770896911621094,0.017628059046727262,43476000.0,34.56049346923828,0.003214556059067286,29312000.0,0.13771723902918873,0.10917799401765015,0.7531047669531611,0,1,0,34045600.0,36782800.0,0.45,0,-0.003454008025408295,0,0
2016-07-07,GOOG,34.6667621060427,34.67272184021967,34.17686665241836,34.53168869018555,26084000,-0.003454008025408295,0.018043233126072665,0.011290172413831193,34.628527323404946,34.4456787109375,34.220767211914065,34.79821586608887,0.0,34.79821586608887,0.0,-0.04687900543213175,0.0,0.0,40.29731246000265,0.6447710844315816,0.04908489346393068,64.62189763339292,59.282983173943556,34.65137481689453,0.004057947561926456,28238000.0,34.511329650878906,-0.006092463147607141,29252000.0,34.722877502441406,0.010273107110174706,26894000.0,34.36979293823242,0.01167910029202246,31954000.0,33.973018646240234,0.00598508636439532,38652000.0,34.6359748840332,0.0021840375300805626,23686000.0,0.6187431826445267,0.3105623560780492,0.0706944612774241,0,0,0,30998000.0,36858500.0,0.4,0,0.014769546881861162,1,0
2016-07-08,GOOG,34.73728598202947,35.04567671631136,34.585079719211805,35.04170608520508,31504000,0.014769546881861162,0.014359424824255439,-0.0038963378074932885,34.564797719319664,34.557412719726564,34.2103385925293,34.716475105285646,0.0,34.716475105285646,0.0,-0.08174076080322124,0.0,0.0,42.7071133207448,0.6246406511011722,0.045636827448887356,70.44078686784958,62.702736763896134,34.53168869018555,-0.003454008025408295,26084000.0,34.65137481689453,0.004057947561926456,28238000.0,34.511329650878906,-0.006092463147607141,29252000.0,34.722877502441406,0.010273107110174706,26894000.0,34.36979293823242,0.01167910029202246,31954000.0,34.854976654052734,0.006322956716326988,43428000.0,0.27240496657115476,0.012019102196756667,0.7155759312320885,0,1,0,28484400.0,36579000.0,0.3,0,0.013406309816064166,1,0
2016-07-11,GOOG,35.16187733605689,35.58200263378035,35.121651968918,35.5114860534668,22236000,0.013406309816064166,0.013144251480781226,0.008763497048476773,34.741589864095054,34.691795349121094,34.22901153564453,34.65949058532715,0.0,34.65949058532715,0.0,-0.056984519958497515,0.0,0.0,57.362145020633015,0.5836432835849992,0.041480606581787476,99.81154065630695,78.29140838584982,35.04170608520508,0.014769546881861162,31504000.0,34.53168869018555,-0.003454008025408295,26084000.0,34.65137481689453,0.004057947561926456,28238000.0,34.511329650878906,-0.006092463147607141,29252000.0,34.722877502441406,0.010273107110174706,26894000.0,33.53153610229492,-0.03796991645966086,88980000.0,0.6609250713586586,0.008620618743257083,0.3304543098980842,0,0,0,28394400.0,37165300.0,0.55,0,0.007761311135323856,1,0
2016-07-12,GOOG,35.71161808483892,35.90131800005854,35.55220938418681,35.78710174560547,26738000,0.007761311135323856,0.01296343003413694,0.009942834225503646,35.02829360961914,34.849517059326175,34.427006530761716,34.648764038085936,0.0,34.648764038085936,0.0,-0.010726547241212359,0.0,0.0,60.48653084353564,0.5840685633533838,0.0406094517210116,97.33216725572885,89.19483159329513,35.5114860534668,0.013406309816064166,22236000.0,35.04170608520508,0.014769546881861162,31504000.0,34.53168869018555,-0.003454008025408295,26084000.0,34.65137481689453,0.004057947561926456,28238000.0,34.511329650878906,-0.006092463147607141,29252000.0,33.18589401245117,-0.010307970645582643,52580000.0,0.7594400184356135,0.15318014221753593,0.08737983934685058,0,0,0,27462800.0,37060700.0,0.05,0,-0.00507889356079394,0,0
2016-07-13,GOOG,35.93508707630225,35.95395893856608,35.59888680128866,35.605342864990234,18718000,-0.00507889356079394,0.00975515196378252,0.002113700381406044,35.446764628092446,35.104671478271484,34.68712730407715,34.65442543029785,0.0,34.65442543029785,0.0,0.005661392211912641,0.0,0.0,61.732844872253324,0.5737461784631316,0.0411268651723707,96.14463974566561,97.76278255256715,35.78710174560547,0.007761311135323856,26738000.0,35.5114860534668,0.013406309816064166,22236000.0,35.04170608520508,0.014769546881861162,31504000.0,34.53168869018555,-0.003454008025408295,26084000.0,34.65137481689453,0.004057947561926456,28238000.0,33.770896911621094,0.017628059046727262,43476000.0,0.21621826942903563,0.32716538423971553,0.4566163463312488,0,0,0,26960000.0,37138700.0,0.3,0,0.005537230733232201,1,0
2016-07-14,GOOG,35.8337817380755,35.86506940115152,35.65749026763143,35.80249786376953,19004000,0.005537230733232201,0.009972439771856757,-0.00917610720162889,35.6346435546875,35.295465087890626,34.87057189941406,34.65122241973877,0.0,34.65122241973877,0.0,-0.003203010559076347,0.0,0.0,59.08750849336624,0.57151865537216,0.04086092034077556,88.43793835218366,93.97158178452605,35.605342864990234,-0.00507889356079394,18718000.0,35.78710174560547,0.007761311135323856,26738000.0,35.5114860534668,0.013406309816064166,22236000.0,35.04170608520508,0.014769546881861162,31504000.0,34.53168869018555,-0.003454008025408295,26084000.0,33.973018646240234,0.00598508636439532,38652000.0,0.928668224548362,0.05314937524676607,0.018182400204871933,0,0,0,25056000.0,36768500.0,0.05,0,-0.0015258789972945053,0,0
2016-07-15,GOOG,36.039868061029,36.04036438985294,35.70838860449242,35.74786758422852,25586000,-0.0015258789972945053,0.005797895284009005,-0.0008730274279906399,35.73164749145508,35.54962692260742,35.053519821166994,34.656263160705564,0.0,34.656263160705564,0.0,0.005040740966791191,0.0,0.0,58.91923646765387,0.5370404939050307,0.0413273216125866,94.97670240479823,93.18642683421585,35.80249786376953,0.005537230733232201,19004000.0,35.605342864990234,-0.00507889356079394,18718000.0,35.78710174560547,0.007761311135323856,26738000.0,35.5114860534668,0.013406309816064166,22236000.0,35.04170608520508,0.014769546881861162,31504000.0,34.36979293823242,0.01167910029202246,31954000.0,0.15070818427393626,0.15072643644595,0.6985653792801138,0,1,0,23640000.0,36504200.0,0.1,0,0.019351219479400994,1,0
2016-07-18,GOOG,35.88989709633633,36.55633409816964,35.81441343883297,36.43963241577149,25910000,0.019351219479400994,0.009286589880594245,-0.008102151658990768,35.71856943766276,35.69085922241211,35.191327285766604,34.67982692718506,0.0,34.67982692718506,0.0,0.023563766479497872,0.0,0.0,77.4104275097849,0.45994304941171443,0.04295240689597902,90.56941871485252,91.32801982394481,35.74786758422852,-0.0015258789972945053,25586000.0,35.80249786376953,0.005537230733232201,19004000.0,35.605342864990234,-0.00507889356079394,18718000.0,35.78710174560547,0.007761311135323856,26738000.0,35.5114860534668,0.013406309816064166,22236000.0,34.722877502441406,0.010273107110174706,26894000.0,0.879583661450992,0.0014950753814870718,0.11892126316752098,0,0,0,22456400.0,35801000.0,0.25,0,0.004333661242881259,1,-1
2016-07-19,GOOG,36.24645175939142,36.59903842483518,36.202255764802906,36.59754943847656,24550000,0.004333661242881259,0.02036026738336579,0.015317272099152441,35.99666595458985,35.876488494873044,35.36300277709961,34.784262084960936,0.0,34.784262084960936,0.0,0.10443515777587464,0.0,0.0,87.06709683923995,0.47535141418025617,0.04812404853860422,96.27750832797621,93.94120981587565,36.43963241577149,0.019351219479400994,25910000.0,35.74786758422852,-0.0015258789972945053,25586000.0,35.80249786376953,0.005537230733232201,19004000.0,35.605342864990234,-0.00507889356079394,18718000.0,35.78710174560547,0.007761311135323856,26738000.0,34.511329650878906,-0.006092463147607141,29252000.0,0.7409624095474933,0.15729671485693733,0.1017408755955694,0,0,0,23191200.0,33694100.0,0.3,0,0.005739940303286728,1,-1
2016-07-20,GOOG,36.61592817370984,36.85429483010376,36.60450503308887,36.8076171875,25794000,0.005739940303286728,0.010841782199086747,0.009686401345317171,36.26168314615886,36.038578033447266,35.571624755859375,34.8916519165039,0.0,34.8916519165039,0.0,0.10738983154296733,0.0,0.0,85.67295212346005,0.4608784603717986,0.0530192488006574,99.94605325855073,95.5976601004598,36.59754943847656,0.004333661242881259,24550000.0,36.43963241577149,0.019351219479400994,25910000.0,35.74786758422852,-0.0015258789972945053,25586000.0,35.80249786376953,0.005537230733232201,19004000.0,35.605342864990234,-0.00507889356079394,18718000.0,34.65137481689453,0.004057947561926456,28238000.0,0.8848614479689875,0.0037526497717797606,0.11138590225923281,0,0,0,22753600.0,32839100.0,0.25,0,-0.003453970278050278,0,-1
2016-07-21,GOOG,36.76639891267857,36.83244474549922,36.54148617898577,36.68048477172852,20526000,-0.003453970278050278,0.006786361522465539,0.005235126442262159,36.614933013916016,36.27903289794922,35.78724899291992,35.00400810241699,0.0,35.00400810241699,0.0,0.11235618591308594,0.0,0.0,85.7016290451066,0.45300735897140704,0.057978741770360075,98.39271556036782,98.20542571563158,36.8076171875,0.005739940303286728,25794000.0,36.59754943847656,0.004333661242881259,24550000.0,36.43963241577149,0.019351219479400994,25910000.0,35.74786758422852,-0.0015258789972945053,25586000.0,35.80249786376953,0.005537230733232201,19004000.0,34.53168869018555,-0.003454008025408295,26084000.0,0.7674012953328626,0.1868676910009198,0.04573101366621763,0,0,0,24168800.0,32663200.0,0.35,0,0.005564413296810455,1,-1
